age,is_recid,sex_Female,sex_Male,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,jail_duration
31,0,1,0,1,0,0,0,0,0,1.0
31,0,1,0,1,0,0,0,0,0,1.0
33,0,1,0,0,0,1,0,0,0,0.0
32,1,0,1,1,0,0,0,0,0,19.0
46,1,1,0,0,0,1,0,0,0,2.0
22,0,0,1,0,0,0,1,0,0,1.0
22,0,0,1,0,0,0,1,0,0,1.0
37,1,0,1,1,0,0,0,0,0,1.0
32,0,1,0,0,0,0,0,0,1,0.0
51,0,0,1,0,0,1,0,0,0,44.0
51,0,0,1,0,0,1,0,0,0,44.0
32,1,1,0,0,0,1,0,0,0,8.0
23,1,1,0,1,0,0,0,0,0,1.0
21,0,0,1,0,0,1,0,0,0,-1.0
52,0,0,1,0,0,0,0,0,1,1.0
52,0,0,1,0,0,0,0,0,1,1.0
49,0,0,1,0,0,1,0,0,0,1.0
55,1,0,1,0,0,1,0,0,0,36.0
58,0,1,0,0,0,1,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,1.0
45,0,0,1,0,0,0,1,0,0,13.0
31,1,1,0,1,0,0,0,0,0,1.0
22,1,0,1,0,0,1,0,0,0,1.0
37,0,1,0,1,0,0,0,0,0,1.0
21,0,0,1,1,0,0,0,0,0,1.0
21,0,0,1,1,0,0,0,0,0,1.0
21,0,0,1,1,0,0,0,0,0,1.0
28,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,50.0
21,1,0,1,1,0,0,0,0,0,11.0
42,0,0,1,0,0,0,1,0,0,0.0
37,0,0,1,0,0,0,1,0,0,1.0
30,1,0,1,1,0,0,0,0,0,1.0
30,1,0,1,1,0,0,0,0,0,1.0
22,1,0,1,1,0,0,0,0,0,0.0
35,1,0,1,1,0,0,0,0,0,1.0
28,0,0,1,1,0,0,0,0,0,26.0
24,0,0,1,1,0,0,0,0,0,1.0
44,0,0,1,1,0,0,0,0,0,65.0
44,0,0,1,1,0,0,0,0,0,65.0
32,1,0,1,1,0,0,0,0,0,2.0
29,1,0,1,1,0,0,0,0,0,13.0
29,1,0,1,1,0,0,0,0,0,13.0
24,0,1,0,1,0,0,0,0,0,0.0
24,0,1,0,1,0,0,0,0,0,0.0
29,0,0,1,0,0,1,0,0,0,2.0
29,0,0,1,0,0,1,0,0,0,2.0
29,0,0,1,0,0,1,0,0,0,2.0
57,0,0,1,1,0,0,0,0,0,1.0
21,0,0,1,0,0,0,0,0,1,0.0
28,0,0,1,0,0,1,0,0,0,-1.0
28,0,0,1,0,0,1,0,0,0,-1.0
51,0,0,1,0,0,1,0,0,0,91.0
34,1,0,1,1,0,0,0,0,0,216.0
26,1,0,1,1,0,0,0,0,0,0.0
20,1,0,1,1,0,0,0,0,0,1.0
23,0,0,1,0,0,1,0,0,0,0.0
25,0,0,1,1,0,0,0,0,0,32.0
19,1,0,1,0,0,1,0,0,0,2.0
49,1,0,1,0,0,1,0,0,0,20.0
60,0,0,1,0,0,1,0,0,0,2.0
57,0,0,1,1,0,0,0,0,0,9.0
27,0,1,0,1,0,0,0,0,0,0.0
66,0,0,1,0,0,1,0,0,0,19.0
25,1,1,0,1,0,0,0,0,0,16.0
21,0,0,1,0,0,1,0,0,0,0.0
45,0,0,1,0,0,1,0,0,0,-1.0
38,1,0,1,1,0,0,0,0,0,202.0
38,1,0,1,1,0,0,0,0,0,202.0
37,0,0,1,1,0,0,0,0,0,19.0
44,1,0,1,0,0,1,0,0,0,16.0
32,0,0,1,1,0,0,0,0,0,1.0
64,0,0,1,1,0,0,0,0,0,4.0
30,1,0,1,1,0,0,0,0,0,0.0
30,1,0,1,1,0,0,0,0,0,0.0
61,0,0,1,1,0,0,0,0,0,2.0
38,0,0,1,0,0,1,0,0,0,0.0
34,0,0,1,0,0,1,0,0,0,2.0
34,0,0,1,0,0,1,0,0,0,2.0
31,0,0,1,1,0,0,0,0,0,1.0
49,0,1,0,0,0,1,0,0,0,8.0
23,0,0,1,1,0,0,0,0,0,0.0
33,0,0,1,1,0,0,0,0,0,67.0
21,1,0,1,0,0,1,0,0,0,0.0
30,1,1,0,0,0,1,0,0,0,43.0
26,0,0,1,0,0,0,1,0,0,1.0
38,0,0,1,0,0,0,0,0,1,2.0
35,1,0,1,0,0,0,0,0,1,1.0
39,0,0,1,1,0,0,0,0,0,144.0
27,1,0,1,1,0,0,0,0,0,1.0
27,1,0,1,1,0,0,0,0,0,1.0
38,0,0,1,0,0,1,0,0,0,14.0
48,1,0,1,1,0,0,0,0,0,142.0
48,1,0,1,1,0,0,0,0,0,142.0
26,0,0,1,0,0,1,0,0,0,0.0
22,0,1,0,1,0,0,0,0,0,1.0
22,0,1,0,1,0,0,0,0,0,1.0
24,1,0,1,1,0,0,0,0,0,26.0
28,1,1,0,1,0,0,0,0,0,0.0
44,1,1,0,0,0,1,0,0,0,5.0
23,1,0,1,0,0,1,0,0,0,13.0
34,1,1,0,0,0,1,0,0,0,12.0
20,1,0,1,0,0,1,0,0,0,1.0
23,0,0,1,0,0,0,0,0,1,34.0
63,1,0,1,0,0,0,0,0,1,2.0
63,1,0,1,0,0,0,0,0,1,2.0
36,0,1,0,1,0,0,0,0,0,0.0
58,0,0,1,0,0,1,0,0,0,79.0
58,0,0,1,0,0,1,0,0,0,79.0
25,1,0,1,1,0,0,0,0,0,0.0
25,1,0,1,1,0,0,0,0,0,0.0
46,0,0,1,0,0,1,0,0,0,0.0
46,0,0,1,0,0,1,0,0,0,0.0
35,0,1,0,0,0,1,0,0,0,13.0
35,0,1,0,0,0,1,0,0,0,13.0
23,0,0,1,1,0,0,0,0,0,1.0
23,0,0,1,1,0,0,0,0,0,1.0
23,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,1,0,0,0,0,0,0.0
40,0,0,1,0,0,1,0,0,0,21.0
22,0,0,1,1,0,0,0,0,0,80.0
22,0,0,1,1,0,0,0,0,0,80.0
31,0,0,1,0,0,0,1,0,0,0.0
34,0,1,0,0,0,0,1,0,0,1.0
26,0,0,1,1,0,0,0,0,0,41.0
23,1,0,1,1,0,0,0,0,0,13.0
27,1,0,1,0,0,1,0,0,0,4.0
26,0,1,0,1,0,0,0,0,0,27.0
49,0,0,1,1,0,0,0,0,0,24.0
47,0,1,0,0,0,0,1,0,0,1.0
23,0,0,1,1,0,0,0,0,0,72.0
23,0,0,1,1,0,0,0,0,0,72.0
31,0,0,1,1,0,0,0,0,0,0.0
43,0,1,0,1,0,0,0,0,0,1.0
48,0,1,0,0,0,0,0,0,1,1.0
47,0,0,1,1,0,0,0,0,0,5.0
53,0,0,1,1,0,0,0,0,0,329.0
34,1,0,1,1,0,0,0,0,0,0.0
45,0,0,1,0,0,0,1,0,0,5.0
45,0,0,1,0,0,0,1,0,0,5.0
27,0,0,1,1,0,0,0,0,0,7.0
52,0,1,0,0,0,1,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,0.0
25,0,0,1,1,0,0,0,0,0,2.0
25,0,0,1,1,0,0,0,0,0,2.0
25,0,0,1,1,0,0,0,0,0,2.0
51,0,0,1,1,0,0,0,0,0,162.0
29,1,1,0,1,0,0,0,0,0,-1.0
46,0,0,1,0,0,1,0,0,0,0.0
28,0,0,1,0,0,1,0,0,0,2.0
28,0,0,1,0,0,1,0,0,0,2.0
57,0,0,1,1,0,0,0,0,0,1.0
23,0,0,1,0,0,0,1,0,0,0.0
36,0,0,1,0,0,1,0,0,0,28.0
34,1,0,1,1,0,0,0,0,0,118.0
27,0,0,1,1,0,0,0,0,0,12.0
25,1,0,1,1,0,0,0,0,0,3.0
31,1,0,1,0,0,1,0,0,0,32.0
20,0,0,1,1,0,0,0,0,0,1.0
20,0,0,1,1,0,0,0,0,0,1.0
37,0,0,1,1,0,0,0,0,0,1.0
51,1,0,1,1,0,0,0,0,0,1.0
51,1,0,1,1,0,0,0,0,0,1.0
51,0,0,1,0,0,0,1,0,0,2.0
21,0,1,0,0,0,1,0,0,0,0.0
31,0,0,1,1,0,0,0,0,0,63.0
22,0,1,0,0,0,0,1,0,0,0.0
28,1,0,1,1,0,0,0,0,0,40.0
28,1,0,1,1,0,0,0,0,0,40.0
28,1,0,1,1,0,0,0,0,0,40.0
56,0,0,1,0,0,1,0,0,0,7.0
45,1,0,1,1,0,0,0,0,0,330.0
26,1,0,1,0,0,1,0,0,0,18.0
30,0,0,1,0,0,1,0,0,0,0.0
33,1,0,1,0,0,1,0,0,0,1.0
33,1,0,1,0,0,1,0,0,0,1.0
23,0,0,1,0,0,1,0,0,0,1.0
31,0,0,1,1,0,0,0,0,0,0.0
29,0,1,0,0,0,1,0,0,0,1.0
31,0,0,1,0,0,0,0,0,1,1.0
19,1,0,1,0,0,0,1,0,0,4.0
32,0,0,1,0,0,1,0,0,0,0.0
30,1,0,1,0,0,1,0,0,0,0.0
48,0,1,0,0,0,0,1,0,0,57.0
23,0,0,1,0,0,0,1,0,0,1.0
30,0,0,1,1,0,0,0,0,0,1.0
66,0,0,1,0,0,1,0,0,0,0.0
40,0,1,0,1,0,0,0,0,0,-1.0
59,0,0,1,1,0,0,0,0,0,0.0
25,0,0,1,1,0,0,0,0,0,85.0
25,0,0,1,1,0,0,0,0,0,85.0
25,0,0,1,1,0,0,0,0,0,85.0
50,0,0,1,0,0,1,0,0,0,21.0
50,0,0,1,0,0,1,0,0,0,21.0
27,0,0,1,1,0,0,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,0.0
58,0,0,1,0,0,1,0,0,0,0.0
58,0,0,1,0,0,1,0,0,0,0.0
29,0,0,1,0,0,1,0,0,0,2.0
37,0,0,1,0,0,1,0,0,0,2.0
31,0,0,1,0,0,1,0,0,0,11.0
31,0,0,1,0,0,1,0,0,0,11.0
44,1,1,0,0,0,1,0,0,0,26.0
24,0,0,1,1,0,0,0,0,0,6.0
24,0,0,1,1,0,0,0,0,0,6.0
26,0,0,1,1,0,0,0,0,0,18.0
27,1,0,1,1,0,0,0,0,0,60.0
27,1,0,1,1,0,0,0,0,0,60.0
35,0,1,0,1,0,0,0,0,0,160.0
35,0,1,0,1,0,0,0,0,0,160.0
35,0,1,0,1,0,0,0,0,0,160.0
35,0,1,0,1,0,0,0,0,0,160.0
34,1,1,0,1,0,0,0,0,0,24.0
34,1,1,0,1,0,0,0,0,0,24.0
24,0,0,1,0,0,1,0,0,0,1.0
24,0,0,1,0,0,1,0,0,0,1.0
35,0,1,0,0,0,1,0,0,0,0.0
63,0,0,1,0,0,0,0,0,1,1.0
29,1,0,1,1,0,0,0,0,0,2.0
30,1,0,1,1,0,0,0,0,0,2.0
23,1,0,1,1,0,0,0,0,0,2.0
23,1,0,1,1,0,0,0,0,0,2.0
47,0,0,1,0,0,0,1,0,0,0.0
41,0,0,1,0,0,1,0,0,0,165.0
41,0,0,1,0,0,1,0,0,0,165.0
41,0,0,1,0,0,1,0,0,0,165.0
32,1,0,1,0,0,1,0,0,0,0.0
22,0,0,1,0,0,1,0,0,0,3.0
21,0,0,1,1,0,0,0,0,0,1.0
43,0,1,0,0,0,1,0,0,0,-1.0
29,0,0,1,1,0,0,0,0,0,2.0
29,0,0,1,1,0,0,0,0,0,2.0
43,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,2.0
47,0,0,1,0,0,1,0,0,0,1.0
49,0,0,1,0,0,1,0,0,0,0.0
21,0,1,0,1,0,0,0,0,0,0.0
25,0,1,0,1,0,0,0,0,0,-1.0
54,0,0,1,0,0,1,0,0,0,-1.0
34,1,0,1,1,0,0,0,0,0,33.0
28,0,1,0,1,0,0,0,0,0,1.0
53,1,1,0,0,0,1,0,0,0,0.0
54,0,0,1,1,0,0,0,0,0,-1.0
37,1,0,1,0,0,0,1,0,0,83.0
26,0,0,1,0,0,0,1,0,0,1.0
28,0,0,1,0,0,1,0,0,0,4.0
77,0,0,1,0,0,1,0,0,0,0.0
34,0,0,1,1,0,0,0,0,0,0.0
34,0,0,1,1,0,0,0,0,0,0.0
50,0,0,1,0,0,0,1,0,0,113.0
60,1,1,0,0,0,1,0,0,0,1.0
26,0,1,0,0,0,1,0,0,0,0.0
26,0,1,0,0,0,1,0,0,0,0.0
22,0,0,1,1,0,0,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,7.0
22,0,0,1,1,0,0,0,0,0,7.0
22,0,0,1,1,0,0,0,0,0,7.0
22,0,0,1,1,0,0,0,0,0,7.0
22,0,0,1,1,0,0,0,0,0,7.0
22,0,0,1,1,0,0,0,0,0,7.0
51,0,0,1,1,0,0,0,0,0,-1.0
29,1,0,1,1,0,0,0,0,0,12.0
28,0,1,0,1,0,0,0,0,0,1.0
28,0,1,0,1,0,0,0,0,0,1.0
36,0,0,1,0,0,1,0,0,0,2.0
36,0,0,1,0,0,1,0,0,0,2.0
36,0,0,1,0,0,1,0,0,0,2.0
28,0,0,1,1,0,0,0,0,0,27.0
25,0,1,0,1,0,0,0,0,0,4.0
25,0,1,0,1,0,0,0,0,0,4.0
33,1,0,1,0,0,1,0,0,0,0.0
37,0,0,1,1,0,0,0,0,0,340.0
43,0,0,1,0,0,1,0,0,0,2.0
45,0,0,1,0,0,0,1,0,0,26.0
20,0,0,1,0,0,0,1,0,0,0.0
20,0,0,1,0,0,0,1,0,0,0.0
20,0,0,1,0,0,0,1,0,0,0.0
32,1,0,1,0,0,1,0,0,0,65.0
31,0,0,1,0,0,1,0,0,0,132.0
35,1,1,0,1,0,0,0,0,0,1.0
23,1,0,1,1,0,0,0,0,0,1.0
41,0,0,1,0,0,0,1,0,0,113.0
25,1,0,1,0,0,0,0,0,1,0.0
35,0,0,1,0,0,0,1,0,0,10.0
25,1,0,1,1,0,0,0,0,0,43.0
69,1,0,1,0,0,1,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,1.0
22,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,1,0,0,0,0,0,2.0
24,0,0,1,0,1,0,0,0,0,1.0
22,0,0,1,0,0,0,0,1,0,4.0
21,1,0,1,1,0,0,0,0,0,63.0
28,0,0,1,0,0,0,1,0,0,0.0
28,0,0,1,0,0,0,1,0,0,0.0
47,1,0,1,1,0,0,0,0,0,403.0
35,0,0,1,1,0,0,0,0,0,0.0
29,1,0,1,1,0,0,0,0,0,1.0
36,1,0,1,0,0,1,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,2.0
31,0,0,1,0,0,0,0,0,1,2.0
31,0,0,1,0,0,1,0,0,0,5.0
32,1,0,1,1,0,0,0,0,0,0.0
32,1,0,1,1,0,0,0,0,0,0.0
27,1,1,0,0,0,1,0,0,0,88.0
32,0,1,0,0,0,1,0,0,0,0.0
68,0,0,1,0,0,1,0,0,0,1.0
68,0,0,1,0,0,1,0,0,0,1.0
28,0,0,1,0,0,1,0,0,0,1.0
28,0,0,1,0,0,1,0,0,0,1.0
28,0,0,1,0,0,1,0,0,0,1.0
48,1,0,1,0,0,1,0,0,0,0.0
23,1,0,1,0,0,1,0,0,0,164.0
44,0,0,1,0,0,1,0,0,0,0.0
42,0,0,1,1,0,0,0,0,0,0.0
42,0,0,1,1,0,0,0,0,0,0.0
39,0,0,1,1,0,0,0,0,0,4.0
39,0,0,1,1,0,0,0,0,0,4.0
39,0,0,1,1,0,0,0,0,0,4.0
39,0,0,1,1,0,0,0,0,0,4.0
39,0,0,1,1,0,0,0,0,0,4.0
39,0,0,1,1,0,0,0,0,0,4.0
39,0,0,1,1,0,0,0,0,0,4.0
46,0,1,0,0,0,0,1,0,0,3.0
55,0,0,1,0,0,1,0,0,0,10.0
27,1,0,1,1,0,0,0,0,0,4.0
31,0,1,0,0,0,1,0,0,0,4.0
30,0,0,1,1,0,0,0,0,0,0.0
23,0,1,0,1,0,0,0,0,0,39.0
52,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,0.0
32,0,0,1,0,0,1,0,0,0,0.0
36,0,0,1,1,0,0,0,0,0,0.0
52,0,0,1,0,0,1,0,0,0,0.0
21,1,0,1,1,0,0,0,0,0,4.0
21,1,0,1,1,0,0,0,0,0,4.0
21,1,0,1,1,0,0,0,0,0,4.0
39,0,0,1,0,0,1,0,0,0,-1.0
26,0,1,0,1,0,0,0,0,0,-1.0
28,1,0,1,1,0,0,0,0,0,20.0
67,1,0,1,0,0,1,0,0,0,0.0
51,0,0,1,0,0,1,0,0,0,22.0
51,0,0,1,0,0,1,0,0,0,22.0
29,0,0,1,1,0,0,0,0,0,2.0
22,0,1,0,0,0,0,0,0,1,2.0
37,0,0,1,0,0,1,0,0,0,0.0
23,1,0,1,1,0,0,0,0,0,2.0
49,1,1,0,1,0,0,0,0,0,122.0
38,0,0,1,0,0,0,0,0,1,1.0
32,1,0,1,0,0,1,0,0,0,4.0
41,0,0,1,0,0,1,0,0,0,32.0
25,0,0,1,1,0,0,0,0,0,0.0
27,0,0,1,1,0,0,0,0,0,38.0
27,0,0,1,1,0,0,0,0,0,38.0
58,0,0,1,0,0,1,0,0,0,0.0
35,0,0,1,0,0,1,0,0,0,4.0
44,1,0,1,1,0,0,0,0,0,17.0
27,0,1,0,1,0,0,0,0,0,4.0
27,0,1,0,1,0,0,0,0,0,4.0
27,0,1,0,1,0,0,0,0,0,4.0
59,0,1,0,1,0,0,0,0,0,7.0
31,0,0,1,0,0,1,0,0,0,0.0
28,1,0,1,1,0,0,0,0,0,15.0
39,1,1,0,1,0,0,0,0,0,2.0
54,0,0,1,0,0,1,0,0,0,6.0
21,1,0,1,0,0,0,1,0,0,53.0
43,0,0,1,0,0,1,0,0,0,0.0
46,0,1,0,1,0,0,0,0,0,54.0
31,0,0,1,1,0,0,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,117.0
27,1,0,1,0,0,1,0,0,0,1.0
60,0,0,1,1,0,0,0,0,0,85.0
60,0,0,1,1,0,0,0,0,0,85.0
53,0,0,1,0,0,1,0,0,0,180.0
28,1,0,1,1,0,0,0,0,0,1.0
28,1,0,1,1,0,0,0,0,0,1.0
46,0,0,1,0,0,1,0,0,0,22.0
23,0,0,1,1,0,0,0,0,0,1.0
24,0,0,1,1,0,0,0,0,0,0.0
30,0,0,1,0,0,0,0,0,1,21.0
30,0,0,1,0,0,0,0,0,1,21.0
43,0,0,1,0,0,1,0,0,0,0.0
69,0,0,1,0,0,1,0,0,0,14.0
44,1,0,1,1,0,0,0,0,0,5.0
51,0,0,1,1,0,0,0,0,0,30.0
24,1,0,1,0,0,0,1,0,0,0.0
31,1,0,1,1,0,0,0,0,0,229.0
31,1,0,1,1,0,0,0,0,0,229.0
23,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,0,0,1,0,0,0,1.0
23,0,1,0,1,0,0,0,0,0,4.0
24,0,1,0,1,0,0,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,84.0
26,1,0,1,1,0,0,0,0,0,84.0
36,1,0,1,0,0,1,0,0,0,0.0
55,0,0,1,0,0,0,1,0,0,35.0
55,0,0,1,0,0,0,1,0,0,35.0
59,0,0,1,1,0,0,0,0,0,96.0
27,0,0,1,0,0,1,0,0,0,1.0
24,1,0,1,1,0,0,0,0,0,1.0
24,1,0,1,1,0,0,0,0,0,1.0
66,0,0,1,0,0,1,0,0,0,0.0
36,0,1,0,0,0,1,0,0,0,25.0
36,0,1,0,0,0,1,0,0,0,25.0
36,0,1,0,0,0,1,0,0,0,25.0
35,0,0,1,1,0,0,0,0,0,33.0
40,0,0,1,0,0,0,0,0,1,1.0
53,1,0,1,0,0,0,1,0,0,130.0
23,1,0,1,0,0,1,0,0,0,0.0
23,0,0,1,0,0,1,0,0,0,1.0
23,0,0,1,0,0,1,0,0,0,1.0
24,0,1,0,1,0,0,0,0,0,0.0
22,1,1,0,1,0,0,0,0,0,0.0
25,0,0,1,0,0,0,1,0,0,0.0
56,0,0,1,1,0,0,0,0,0,2.0
29,0,0,1,1,0,0,0,0,0,0.0
62,0,0,1,0,0,0,1,0,0,8.0
62,0,0,1,0,0,0,1,0,0,8.0
29,0,0,1,0,0,0,0,1,0,33.0
29,0,0,1,0,0,0,0,1,0,33.0
29,1,0,1,0,0,1,0,0,0,4.0
51,1,0,1,0,1,0,0,0,0,1.0
58,0,1,0,1,0,0,0,0,0,18.0
27,0,0,1,0,0,0,0,0,1,1.0
27,0,0,1,0,0,0,0,0,1,1.0
38,0,0,1,0,0,1,0,0,0,6.0
38,0,0,1,0,0,1,0,0,0,6.0
38,0,0,1,0,0,1,0,0,0,6.0
24,0,0,1,0,0,1,0,0,0,0.0
22,1,0,1,1,0,0,0,0,0,71.0
39,0,0,1,0,0,1,0,0,0,0.0
20,1,0,1,0,0,0,1,0,0,42.0
20,1,0,1,0,0,0,1,0,0,42.0
20,1,0,1,0,0,0,1,0,0,42.0
46,1,0,1,0,0,1,0,0,0,73.0
38,1,0,1,0,0,1,0,0,0,0.0
38,1,0,1,0,0,1,0,0,0,0.0
23,1,0,1,0,0,1,0,0,0,3.0
52,0,0,1,1,0,0,0,0,0,1.0
53,0,0,1,0,0,1,0,0,0,20.0
39,0,0,1,0,0,0,0,0,1,26.0
25,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,1.0
52,0,0,1,0,0,1,0,0,0,7.0
31,1,0,1,1,0,0,0,0,0,0.0
31,1,0,1,1,0,0,0,0,0,0.0
25,1,1,0,1,0,0,0,0,0,0.0
26,0,0,1,1,0,0,0,0,0,1.0
25,0,0,1,1,0,0,0,0,0,274.0
25,0,0,1,1,0,0,0,0,0,274.0
24,0,0,1,1,0,0,0,0,0,79.0
24,0,0,1,1,0,0,0,0,0,79.0
37,1,0,1,0,0,1,0,0,0,1.0
36,0,0,1,1,0,0,0,0,0,0.0
36,0,0,1,1,0,0,0,0,0,0.0
30,0,0,1,0,0,0,1,0,0,31.0
26,1,0,1,1,0,0,0,0,0,0.0
21,1,0,1,0,0,0,0,0,1,0.0
21,1,0,1,0,0,0,0,0,1,0.0
35,1,0,1,1,0,0,0,0,0,0.0
22,1,0,1,1,0,0,0,0,0,1.0
61,0,1,0,0,0,1,0,0,0,19.0
61,0,1,0,0,0,1,0,0,0,19.0
61,0,1,0,0,0,1,0,0,0,19.0
25,0,0,1,0,0,1,0,0,0,0.0
36,0,0,1,0,0,0,1,0,0,1.0
24,1,0,1,1,0,0,0,0,0,12.0
24,1,0,1,1,0,0,0,0,0,12.0
21,1,0,1,1,0,0,0,0,0,0.0
50,0,0,1,1,0,0,0,0,0,1.0
32,1,0,1,0,0,1,0,0,0,70.0
32,1,0,1,0,0,1,0,0,0,70.0
32,1,0,1,0,0,1,0,0,0,70.0
32,1,0,1,0,0,1,0,0,0,70.0
33,1,0,1,1,0,0,0,0,0,-1.0
33,1,0,1,1,0,0,0,0,0,2.0
23,1,1,0,1,0,0,0,0,0,43.0
25,0,0,1,1,0,0,0,0,0,0.0
42,0,0,1,0,0,1,0,0,0,0.0
42,0,0,1,0,0,1,0,0,0,0.0
29,0,0,1,0,0,1,0,0,0,0.0
50,0,0,1,0,0,1,0,0,0,172.0
32,1,0,1,0,0,1,0,0,0,6.0
33,1,0,1,1,0,0,0,0,0,2.0
33,1,0,1,1,0,0,0,0,0,2.0
33,1,0,1,1,0,0,0,0,0,2.0
23,0,1,0,0,0,0,1,0,0,2.0
37,1,0,1,1,0,0,0,0,0,0.0
27,1,0,1,1,0,0,0,0,0,24.0
27,0,0,1,1,0,0,0,0,0,1.0
28,0,0,1,0,0,1,0,0,0,241.0
28,0,0,1,0,0,1,0,0,0,241.0
26,0,0,1,1,0,0,0,0,0,2.0
26,0,0,1,1,0,0,0,0,0,2.0
52,1,1,0,1,0,0,0,0,0,19.0
52,1,1,0,1,0,0,0,0,0,19.0
21,1,0,1,0,0,0,1,0,0,0.0
58,0,0,1,1,0,0,0,0,0,60.0
27,0,0,1,1,0,0,0,0,0,33.0
36,0,0,1,1,0,0,0,0,0,9.0
33,0,1,0,0,0,1,0,0,0,-1.0
28,1,0,1,1,0,0,0,0,0,28.0
28,1,0,1,0,0,1,0,0,0,30.0
31,0,1,0,0,0,1,0,0,0,0.0
30,1,0,1,0,0,1,0,0,0,40.0
24,0,0,1,1,0,0,0,0,0,6.0
26,1,0,1,1,0,0,0,0,0,18.0
43,0,0,1,0,0,1,0,0,0,1.0
31,1,0,1,1,0,0,0,0,0,43.0
59,0,0,1,1,0,0,0,0,0,109.0
40,0,0,1,1,0,0,0,0,0,0.0
22,1,0,1,1,0,0,0,0,0,1.0
22,1,0,1,1,0,0,0,0,0,1.0
23,0,0,1,1,0,0,0,0,0,3.0
23,0,0,1,1,0,0,0,0,0,3.0
42,0,0,1,0,0,1,0,0,0,0.0
43,0,0,1,0,0,1,0,0,0,1.0
30,0,0,1,1,0,0,0,0,0,17.0
30,0,0,1,1,0,0,0,0,0,17.0
29,0,0,1,1,0,0,0,0,0,290.0
38,1,0,1,0,0,1,0,0,0,47.0
21,0,0,1,0,0,1,0,0,0,253.0
21,0,0,1,0,0,1,0,0,0,253.0
26,1,0,1,0,0,1,0,0,0,2.0
26,1,0,1,0,0,1,0,0,0,2.0
26,1,0,1,0,0,1,0,0,0,2.0
25,1,1,0,0,0,0,1,0,0,36.0
19,0,0,1,1,0,0,0,0,0,48.0
47,0,1,0,0,0,1,0,0,0,0.0
35,0,1,0,1,0,0,0,0,0,242.0
35,0,1,0,1,0,0,0,0,0,242.0
35,0,1,0,1,0,0,0,0,0,242.0
35,0,1,0,1,0,0,0,0,0,242.0
51,0,0,1,1,0,0,0,0,0,4.0
36,0,0,1,0,0,0,0,0,1,-1.0
25,0,0,1,1,0,0,0,0,0,32.0
62,0,0,1,0,0,0,1,0,0,1.0
23,1,0,1,1,0,0,0,0,0,0.0
34,1,0,1,1,0,0,0,0,0,0.0
35,0,0,1,1,0,0,0,0,0,1.0
22,0,0,1,0,0,1,0,0,0,3.0
22,0,0,1,0,0,1,0,0,0,3.0
22,0,0,1,0,0,1,0,0,0,3.0
22,0,0,1,0,0,1,0,0,0,3.0
22,0,0,1,0,0,1,0,0,0,3.0
29,1,0,1,1,0,0,0,0,0,108.0
29,1,0,1,1,0,0,0,0,0,108.0
40,0,0,1,1,0,0,0,0,0,1.0
36,0,0,1,1,0,0,0,0,0,0.0
26,1,0,1,1,0,0,0,0,0,0.0
25,1,0,1,1,0,0,0,0,0,0.0
69,0,0,1,0,0,1,0,0,0,0.0
27,0,0,1,1,0,0,0,0,0,8.0
20,1,0,1,0,0,1,0,0,0,1.0
27,0,0,1,1,0,0,0,0,0,2.0
27,0,0,1,1,0,0,0,0,0,2.0
24,0,1,0,1,0,0,0,0,0,310.0
24,0,1,0,1,0,0,0,0,0,310.0
39,0,1,0,0,0,1,0,0,0,1.0
42,0,0,1,0,0,1,0,0,0,2.0
47,0,0,1,0,0,0,0,0,1,0.0
47,0,1,0,0,0,1,0,0,0,4.0
25,0,0,1,0,0,1,0,0,0,1.0
25,0,0,1,0,0,1,0,0,0,1.0
33,0,0,1,1,0,0,0,0,0,1.0
29,0,0,1,0,0,0,0,0,1,1.0
46,1,0,1,0,0,1,0,0,0,29.0
46,1,0,1,0,0,1,0,0,0,29.0
25,0,0,1,1,0,0,0,0,0,7.0
25,0,0,1,1,0,0,0,0,0,7.0
22,0,0,1,1,0,0,0,0,0,0.0
21,0,0,1,0,0,1,0,0,0,0.0
30,0,0,1,1,0,0,0,0,0,1.0
46,0,0,1,0,0,1,0,0,0,4.0
33,0,0,1,1,0,0,0,0,0,0.0
55,0,0,1,0,0,0,1,0,0,0.0
26,0,0,1,1,0,0,0,0,0,0.0
